0.4896371240986115	0.4896371240986115
0.632648704090981	0.632648704090981
0.766349612766159	0.766349612766159
0.8794861946780985	0.8794861946780985
0.9601279407982912	0.9601279407982912
0.9979695545533962	0.9979695545533962
0.9876581205763763	0.9876581205763763
0.9308928153481133	0.9308928153481133
0.8356241275187907	0.8356241275187907
0.7130335528012801	0.7130335528012801
0.574575115942573	0.574575115942573
0.4307392061060727	0.4307392061060727
0.2915606057290111	0.2915606057290111
0.16776817064590627	0.16776817064590627
0.0711595110727321	0.0711595110727321
0.013158832302908374	0.013158832302908374
0.001722626505431979	0.001722626505431979
0.03839169327212866	0.03839169327212866
0.11772313988614841	0.11772313988614841
0.2295548541403722	0.2295548541403722
0.36228019176464615	0.36228019176464615
0.5049540930065518	0.5049540930065518
0.6474745596496756	0.6474745596496756
0.7795472900033068	0.7795472900033068
0.8897965859086079	0.8897965859086079
0.9663234125752774	0.9663234125752774
0.9991910116079832	0.9991910116079832
0.9837391906679214	0.9837391906679214
0.9224224624952164	0.9224224624952164
0.8236970029447792	0.8236970029447792
0.6988917183516073	0.6988917183516073
0.5593811858191433	0.5593811858191433
0.4155606523424883	0.4155606523424883
0.27748598540748504	0.27748598540748504
0.15600758523068803	0.15600758523068803
0.0629879290009579	0.0629879290009579
0.009647239709626276	0.009647239709626276
0.0033748062165613324	0.0033748062165613324
0.044941571786288215	0.044941571786288215
0.12825773464163387	0.12825773464163387
0.24285800492021764	0.24285800492021764
0.37713969685560655	0.37713969685560655
0.5202695294455847	0.5202695294455847
0.6621838046765468	0.6621838046765468
0.792499645148308	0.792499645148308
0.899725033130812	0.899725033130812
0.972021479011796	0.972021479011796
0.9998605816133301	0.9998605816133301
0.9792972289557027	0.9792972289557027
0.9135276796178449	0.9135276796178449
0.8114760197979765	0.7736979643391025
0.6845852025382553	0.6480978918104244
0.5441390361798976	0.5129599758778681
0.4004460301960467	0.3727744738978623
0.2635973070111559	0.24222201755529973
0.1445682693568996	0.13194580860616845
0.0552673680294824	0.05232168796095078
0.006672902153989746	0.012185746576288783
0.005573187335641883	0.016725650537503255
0.05196637497884832	0.06519842983153191
0.13914594422427895	0.1529421058708924
0.25638210428327113	0.2696495087241427
0.3920981145344513	0.40465598513276213
0.5355715947423548	0.5459305568076162
0.676763504738692	0.6840865114366923
0.8051922243508786	0.8074254859748012
0.9092575795119062	0.9052702616470768
0.977212819484145	0.9665413081643376
0.9999773003369812	0.9851982198652915
0.9743399510158292	0.961752998289259
0.9042215316410558	0.8904354251846617
0.7989753644378457	0.786569533198889
0.6701269545217502	0.6635236236744805
0.528860522179967	0.5297756800540402
0.3854076236261749	0.3798841890669567
0.2499084320509089	0.23901240722024503
0.13346482191769554	0.12605197370744417
0.04800978543058121	0.041697458730584794
0.004240810111716342	0.00025041086560612135
0.008313699662766183	-0.0003927055913910365
