-14.999999999999998	-14.999999999999998
-15.1	-15.1
-15.199999999999998	-15.199999999999998
-15.299999999999999	-15.299999999999999
-15.399999999999999	-15.399999999999999
-15.399999999999999	-15.399999999999999
-15.399999999999999	-15.399999999999999
-15.399999999999999	-15.399999999999999
-15.399999999999999	-15.399999999999999
-15.399999999999999	-15.399999999999999
-15.399999999999999	-15.399999999999999
-15.299999999999999	-15.299999999999999
-15.299999999999999	-15.299999999999999
-15.299999999999999	-15.299999999999999
-15.199999999999998	-15.199999999999998
-15.199999999999998	-15.199999999999998
-15.199999999999998	-15.199999999999998
-15.1	-15.1
-15.1	-15.1
-15.1	-15.1
-14.999999999999998	-14.999999999999998
-14.999999999999998	-14.999999999999998
-14.999999999999998	-14.999999999999998
-14.9	-14.9
-14.799999999999999	-14.799999999999999
-14.799999999999999	-14.799999999999999
-14.7	-14.7
-14.7	-14.7
-14.7	-14.7
-14.599999999999998	-14.599999999999998
-14.599999999999998	-14.599999999999998
-14.599999999999998	-14.599999999999998
-14.5	-14.5
-14.5	-14.5
-14.5	-14.5
-14.399999999999999	-14.399999999999999
-14.399999999999999	-14.399999999999999
-14.399999999999999	-14.399999999999999
-14.3	-14.3
-14.3	-14.3
-14.3	-14.3
-14.3	-14.3
-14.3	-14.3
-14.3	-14.3
-14.3	-14.3
-14.3	-14.3
-14.3	-14.3
-14.399999999999999	-14.36928569919376
-14.399999999999999	-14.452870323031572
-14.5	-14.548395023244288
-14.5	-14.654051208566063
-14.599999999999998	-14.7681446284213
-14.7	-14.837816832024753
-14.7	-14.89009884242567
-14.799999999999999	-14.93202640466256
-14.799999999999999	-14.966329201815393
-14.9	-14.991909692430903
-14.9	-15.011484408027012
-14.9	-15.028862839399917
-14.999999999999998	-15.056272918016527
-14.999999999999998	-15.084276802995705
-15.1	-15.116297428103929
-15.1	-15.150080446130456
-15.199999999999998	-15.189388019697933
-15.299999999999999	-15.226475973698566
-15.299999999999999	-15.278010604667607
-15.399999999999999	-15.345513433583877
-15.5	-15.43753251388747
-15.599999999999998	-15.556845987689284
-15.7	-15.696686553887432
-15.8	-15.85898950860797
-15.899999999999999	-16.02902239169619
-16.1	-16.202395289681608
-16.2	-16.3616852435019
-16.299999999999997	-16.49314676592773
-16.499999999999996	-16.587411257410444
-16.7	-16.660191149868073
