123.2	123.2
122.99999999999999	122.99999999999999
122.9	122.9
122.69999999999999	122.69999999999999
122.5	122.5
122.2	122.2
122.0	122.0
121.7	121.7
121.4	121.4
121.19999999999999	121.19999999999999
121.0	121.0
120.8	120.8
120.59999999999998	120.59999999999998
120.4	120.4
120.2	120.2
119.99999999999999	119.99999999999999
119.8	119.8
119.5	119.5
119.3	119.3
119.0	119.0
118.79999999999998	118.79999999999998
118.5	118.5
118.19999999999999	118.19999999999999
118.0	118.0
117.7	117.7
117.5	117.5
117.2	117.2
117.0	117.0
116.8	116.8
116.5	116.5
116.29999999999998	116.29999999999998
115.99999999999999	115.99999999999999
115.8	115.8
115.5	115.5
115.2	115.2
114.9	114.9
114.6	114.6
114.3	114.3
114.0	114.0
113.7	113.7
113.4	113.4
113.1	113.1
112.9	112.9
112.6	112.6
112.39999999999999	112.39999999999999
112.2	112.2
112.0	112.0
111.79999999999998	112.04339838765648
111.6	111.80478573132935
111.4	111.50848385225173
111.19999999999999	111.1596463667729
111.0	110.75934963162165
110.8	110.44204484905656
110.5	110.18722488158349
110.29999999999998	109.99332105578556
110.1	109.83720972633752
109.8	109.69022570694763
109.6	109.53020217175502
109.4	109.33354481520509
109.2	109.11583659237444
108.99999999999999	108.86902340322422
108.8	108.62939394359921
108.69999999999999	108.42001624993483
108.5	108.24102001276987
108.3	108.07457516926428
108.09999999999998	107.93481036923835
107.9	107.81741645119348
107.79999999999998	107.68478302746776
107.6	107.51739872387807
107.4	107.34621019140948
107.19999999999999	107.17451322754059
107.1	106.98849932763656
106.89999999999999	106.8258714007619
106.8	106.73367180833756
106.7	106.65862180842683
106.59999999999998	106.59926134302185
106.5	106.56096006090742
